,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
1188,Vineet singh,Looking awesome,3.0,10,1,2022,1,0,Speed and looking....👌👌
1189,Jaggu,Items are missed in the  box  Earphones phone safety guide....,5.0,25,1,2022,1,0,Super very good niceee...
1190,Satish,Best mobile in this price,5.0,26,11,2021,1,0,Best mobile in this price
1191,Vinay Agarwal,It's battery life is very good.,4.0,14,1,2022,1,0,It is no wastage of money
1192,Umesh,I got it 9500,5.0,13,11,2021,1,0,Like this
1193,Mo Dilshad,Kuch nhi,5.0,2,12,2021,1,0,Very nice product
1194,Amazon Customer,Call record not saving why,3.0,1,12,2021,1,0,Battery life good
1195,Ravindra,Very good,5.0,28,12,2021,1,0,Quality is a good
1196,Mehul Singhal,Good,5.0,25,12,2021,1,0,Excellent
1197,Johnson Raj,Pathetic,1.0,13,12,2021,1,0,Pathetic product
1198,Rajkumar,No send heads phone,1.0,27,10,2021,1,0,Don't not for head phone
1199,Himanshu Kumar,Phone performance is low,1.0,5,2,2022,1,0,Phone performance is low
1200,Gajam Ranjith Kumar,Good one allrounder,5.0,11,2,2022,1,0,Beautiful mobile
1201,Gaurav Singh,Awesome,5.0,16,1,2022,1,0,Awesome cellfone
1202,Sanjay kumar dubey,Nice,5.0,17,12,2021,1,0,Camera battery very good
1203,Laxmi Narain,"Camera quality not good, and hang problem after some time",3.0,22,11,2021,1,0,Picture quality not good
1204,Sumon biswas,Good product,5.0,11,11,2021,1,0,Best camera under 12000.
1205,syedibbu,best model speed slow,5.0,14,11,2021,1,0,best mobile processor slow
1206,Aves shaikh,Beet phone,4.0,17,12,2021,1,0,Camera not clear
1207,Pratibha,Very bad product,1.0,27,12,2021,1,0,Very bad product
1208,Silambarasan S,Received Damage product. Not able to change,1.0,14,11,2021,1,0,Received Damage product.
1209,Somnath Rakshit,Very good smart phone,5.0,27,2,2022,1,0,Vary good smartphone 💓
1210,Shivakumar,Poor camera quality.....dont buy it,1.0,1,3,2022,1,0,Camera quality is worst
1211,Zakir Husain Ashrafi,Battery capacity is good,5.0,17,2,2022,1,0,Money lavel se Sahi hai
1212,Anand Tiwari,Best choice in price range,5.0,7,2,2022,1,0,Best in quality
1213,Amazon Customer,Value for money,5.0,14,2,2022,1,0,Value for money
1214,ruturaj,Value for money,5.0,13,1,2022,1,0,Value for money
1215,Suresh Babu,Poor quality,1.0,17,1,2022,1,0,Hang on
1216,Adil khan,Very easy to use,5.0,2,2,2022,1,0,Love it
1217,Vimalkumar,Camera features and clarity very bad,3.0,7,12,2021,1,0,Camera clarity very bad
1218,avinash Timmala,Ordered green colour but delivering blue,2.0,27,1,2022,1,0,Camera not good quality
1219,Dashrath S.,Battery awesome with decent camera,5.0,24,12,2021,1,0,Battery life is awesome
1220,aniket pawar,Not for youth,1.0,22,12,2021,1,0,Not for this generation
1221,Sandeepkumar,"Battery backup,camera",4.0,11,12,2021,1,0,Good phone under budget
1222,Ranjith,Don't think about this phone,1.0,12,3,2022,1,0,Camera quality is worst
1223,Jiten Sharma,Excellent phone,5.0,4,12,2021,1,0,Excellent phone
1224,Dhaval Tailor,Good,5.0,16,12,2021,1,0,Nonof the above
1225,Rounak Pugalia,awesome phone,4.0,12,11,2021,1,0,Amazing
1226,Himanshu Agarwal,Nice,5.0,4,12,2021,1,0,View
1227,Murugeswaran,good working condition,4.0,17,3,2022,1,0,good working condition
1228,thamizh,Good quality,5.0,9,3,2022,1,0,Camera quality is good
1229,parth soni,Nice phone,5.0,10,11,2021,1,0,Best phone good camera
1230,Varun Sunar,Phone is good,5.0,16,2,2022,1,0,camera quality is good
1231,Fouwaz,Not good quality in camera,2.0,27,4,2022,1,0,Not yet good in camera
1232,Gourav,Camera quality is poor,1.0,11,3,2022,1,0,Camera quality is poor
1233,Satya Lakshmi,"Iam not satisfied 😔,, selfie camera flash light problem",1.0,12,12,2021,1,0,Not satisfied
1234,Neeraj jhariya,Camera bakvas h,1.0,9,2,2022,1,0,Camera quality khrab h
1235,Harinath Reddy,Waste mobile I have seen. Don't buy it.,1.0,17,12,2021,1,0,I disliked everything.
1236,Dashrath singh,Best in budget prize,4.0,2,2,2022,1,0,Best phone after all..
1237,Gajendra Suryawanshi,"Just average mobile, camera and proseser not good",1.0,8,3,2022,1,0,Realmi brand is good .
1238,rameshwar Shahaji  thorat,Mobile is good . only camera quality is bad,4.0,28,12,2021,1,0,Camera quality is bad
1239,Sunil,Camera is not good,2.0,11,12,2021,1,0,Camera is bad????????
1240,Ashish r.,This is very bad quality mobile,1.0,16,12,2021,1,0,Don't buy this mobile
1241,s m k,Not bad at this price range,3.0,4,12,2021,1,0,Image clarity is dull
1242,sohil kurad,Good,5.0,31,1,2022,1,0,Ok ok value for money
1243,Ayush,Nice Battery,5.0,9,1,2022,1,0,11k price best phone
1244,Gaurav Kumar,Phone Is Awsm,5.0,26,1,2022,1,0,Mobile Phone Is Awsm
1245,Tanuj yadav,Mobile working in good manner,3.0,4,1,2022,1,0,Back camera not good
1246,Rinki m.,"Battery,",1.0,26,10,2021,1,0,Don't buy this phone
1247,Ankitrana,Super phone,5.0,15,2,2022,1,0,Nice product
1248,alok mishra,Good product,5.0,7,1,2022,1,0,Good product
1249,Amazon Customer,Good,5.0,17,11,2021,1,0,Good
1250,Anwar Hussain,Bahut achcha,1.0,6,11,2021,1,0,Like
1251,Satender yadav,सुपर,5.0,9,2,2022,1,0,सुपर
1252,Anmol S.,Go for it,5.0,29,12,2021,1,0,Best
1253,nataraj.g.n,Excellent,5.0,15,11,2021,1,0,Good
1254,Bharat Sudam Bhongade,Beat,5.0,31,12,2021,1,0,Beat
1255,Shanmukh,Good,4.0,11,1,2022,1,0,Nice
1256,Vinay bharegar,Fingerprint aad more time,1.0,20,12,2021,1,0,So bad 😔 camera!!!!
1257,Amazon Customer,Good to go,5.0,27,11,2021,1,0,Good phone under 12k
1258,Vikram jatawat,Your problam,5.0,25,12,2021,1,0,IMEI code problam ha
1259,Amazon Customer,Gud but not vary gud,2.0,14,12,2021,1,0,Gud but not vary gud
1260,Amazon Customer,Camera quality is very bad,1.0,14,2,2022,1,0,Worst camera quality
1261,Sonu kumar,Super fast delevery good,5.0,18,12,2021,1,0,Good product
1262,Bhautik,Design,5.0,3,12,2021,1,0,Nice product
1263,Surojit pramanik,Best battery life,5.0,6,12,2021,1,0,Aswom camera
1264,Chandan sharma,Good,5.0,27,12,2021,1,0,Good
1265,chotu.mastan,Nice,5.0,12,12,2021,1,0,Nice
1266,Ravi,Disply,5.0,25,11,2021,1,0,Like
1267,Akash Yadav,Phone is good,4.0,19,12,2021,1,0,Good
1268,Sunil kumar sharma,Good,5.0,28,12,2021,1,0,Good
1269,Vinay Kumar Tripathi,Best phone in this time,5.0,27,11,2021,1,0,Like
1270,dharmendra solanki,Good,2.0,28,12,2021,1,0,Good
1271,Poonam Poonam,Nice,4.0,12,1,2022,1,0,Nice
1272,Adarsh Kumar,Fornt camera is not good,3.0,1,1,2022,1,0,8mp camera not good
1273,SERAN,Nice Efficiency=Output/Input,5.0,6,1,2022,1,0,All are very Better
1274,SACHIN kumar,Good phone in budget,4.0,20,2,2022,1,0,Gaming is also good
1275,Tridevkumar,Bettery is too good,5.0,24,1,2022,1,0,Battery is too good
1276,Ashok Kumar Sarswat,Nice Phone,4.0,11,11,2021,1,0,Nice products
1277,Mo Danish,I like this,5.0,5,3,2022,1,0,I like this
1278,Ankit,Good but ok,1.0,20,2,2022,1,0,Ok but good
1279,Parapati murali,Ok,4.0,4,2,2022,1,0,Nyc
1280,anand k.,Average,3.0,5,12,2021,1,0,Heating very fast .
1281,A. Rahman,Sound is very less,4.0,21,12,2021,1,0,Sound is very less.
1282,Vijay Pal jha,Budget phone not bad,5.0,29,12,2021,1,0,Camera quality poor
1283,Nilesh malve,Best phone,5.0,20,2,2022,1,0,Best battery backup
1284,kailas,Bad. Quality camera,1.0,30,12,2021,1,0,Pour camera quality
1285,Sachin,"Nice phone,i love it",5.0,26,12,2021,1,0,Every thing is good
1286,Arjun,Best budget mobile,5.0,16,12,2021,1,0,Best camera
1287,Javeed,Super mobile,5.0,24,11,2021,1,0,Amazing yar
1288,Daud khan,Osm,5.0,24,12,2021,1,0,Nyc
1289,Patel Ashraf,Waw,5.0,27,11,2021,1,0,Waw
1290,sumithra k j,Price wise very nice 😍,5.0,2,1,2022,1,0,Camera is very bad
1291,Iqbal ahmed,Cool phone,3.0,7,1,2022,1,0,All feature r good
1292,kiran kumar,Best buget phone. Camera quality is very good.,5.0,14,3,2022,1,0,Best for daily use
1293,vivek k.,I have bought this phone but it is getting hanged from first day. Camera quality is also not good.,1.0,9,2,2022,1,0,Camera and hanging
1294,Arun singh,Camera,2.0,9,1,2022,1,0,Camera is not good
1295,manoj singh rawat,Replace this product,1.0,1,3,2022,1,0,Not clear picturea
1296,RAHUL KATKAR,Nice phone,5.0,14,11,2021,1,0,Nice phone
1297,shaikhfaize,Cemera and Ram,2.0,27,12,2021,1,0,Cemera is not good
1298,7780560697,Good mobile,5.0,20,12,2021,1,0,It's a good mobile
1299,Piyush chaturvedi,50 mp camera achha nhi h,3.0,19,12,2021,1,0,Camera achha nhi h
1300,Tatikonda srinivasa rao,Fab,5.0,17,3,2022,1,0,Fantastic products
1301,Himanshu Ranjan,Good phone,5.0,1,12,2021,1,0,Nice phone
1302,Javed Iqbal Khan,Slow 🦥🦥🦥🦥🦥 mobile 📲,2.0,25,12,2021,1,0,Slow 🦥🦥🦥🦥🦥 mobile 📲
1303,KAVITABEN DULABHAI VAVADIYA,Overal good as per price,3.0,12,2,2022,1,0,NA
1304,Sneha,Defective phone received and pathethic customer care servicr,1.0,11,1,2022,1,0,Defective product
1305,Mahendra Chaurasiya,Absolutely value for money,5.0,7,1,2022,1,0,Value of money 😊
1306,Narendra gadaba,Weast of money ...not working properly very slow,2.0,26,2,2022,1,0,I am recommend...
1307,Chandan kumar,Super phone,5.0,6,2,2022,1,0,Full battery life
1308,Bharti gonde,Very nice mobile back side is very good,5.0,12,3,2022,1,0,
1309,Suraj,Bad cammera quality not bad ekdam faltu,2.0,16,3,2022,1,0,
1310,souvick guin,Bad Quality phone,1.0,1,12,2021,1,0,Bad Quality Phone
1311,Deepak Arora,Excellent,5.0,1,12,2021,1,0,Excellent product
1312,JAMES KOSHY,No hanging,4.0,24,12,2021,1,0,I like it
1313,mohd jilani,Superb,5.0,6,1,2022,1,0,Excellent mobile
1314,Radhakanta panigrahi,Good,4.0,28,2,2022,1,0,Good experience.
1315,MD AJAJ AHMAD,Very nice awesome,4.0,8,2,2022,1,0,Awesome products
1316,Chetan pawar,It's osm phone,5.0,25,12,2021,1,0,Just wow
1317,Gayathri,Mobile,5.0,3,1,2022,1,0,Headset missing
1318,anurag,Performance bad,1.0,18,3,2022,1,0,Bad performance
1319,Subhash Saini,Very nice phone,5.0,6,2,2022,1,0,Very nice phone
1320,Ashok,Nice phone,5.0,7,2,2022,1,0,Good programmes
1321,Jayraj,Good,4.0,8,1,2022,1,0,Awesome battery
1322,kedarnath N.,RAM slow,1.0,16,11,2021,1,0,hanging problem
1323,Hrushikesh Kothem,Value for money,4.0,12,1,2022,1,0,Value for money
1324,Srikanth_nadipi,Review,4.0,4,3,2022,1,0,Value for money
1325,RAJEEV,Value of money,5.0,27,2,2022,1,0,Very nice phone
1326,Rupesh Kumar,Good,4.0,18,11,2021,1,0,Back up
1327,Ashutosh darlinge,Nice 👍 good,5.0,25,11,2021,1,0,Greater
1328,Ravindra Kumar,Excellent,5.0,14,2,2022,1,0,Very  very nice
1329,Antu roy,It's good,5.0,27,11,2021,1,0,It's good phone
1330,Sharik Khan,Astonishing...,5.0,19,11,2021,1,0,Best product...
1331,R Saleemulla,Awesome,5.0,25,12,2021,1,0,Awesome working
1332,Vicky,Siraaaaa,5.0,13,1,2022,1,0,Siraaaas siraaaa
1333,VASUDEVAN ANBALAGAN,Missing headset,1.0,14,12,2021,1,0,Missing headset
1334,Mithlesh,Mst,4.0,18,3,2022,1,0,Special choice
1335,Satish Kumar Singh,Nice in budget,4.0,31,12,2021,1,0,Nice in budget
1336,pankaj kr singh,Lovely 🌹,5.0,29,1,2022,1,0,Lovely
1337,MADDALA SRIHARI,Battery,4.0,10,3,2022,1,0,Camera
1338,Satish,Vry smoothly operated evry function,4.0,3,12,2021,1,0,It's price v/s
1339,rajeshbalmiki,Not good,1.0,26,12,2021,1,0,Camera problem
1340,Arham Siddiqui,Nice phone in this price,4.0,27,11,2021,1,0,Camera is best
1341,Shivu giraddi,Dabba phone,1.0,10,3,2022,1,0,Camera useless
1342,Ganesh Jadhav,Happy,5.0,4,12,2021,1,0,Like and happy
1343,Rajendra chouhan,Excellent product,5.0,22,12,2021,1,0,Father
1344,Sumit kumar,Camera not clear,5.0,4,12,2021,1,0,Camera
1345,Rahul,Camera is usless,3.0,5,12,2021,1,0,Usless
1346,Biki,Bast Battery life,5.0,14,2,2022,1,0,Super quality
1347,Shivram's International Foods private limited,Shivram's International Foods private limited,5.0,19,1,2022,1,0,Best products
1348,Sai srikanth,Super,4.0,9,1,2022,1,0,Super
1349,deepak,best!,5.0,15,3,2022,1,0,best!
1350,Anil,Nice👍👍👍👍 5555555,5.0,10,1,2022,1,0,Super
1351,Pankaj Kumar,Battery awesome,5.0,17,1,2022,1,0,Thank
1352,Prabhat kumar,Cheap,1.0,30,1,2022,1,0,Worse
1353,Rohit,Nice phone,5.0,5,12,2021,1,0,Nice phone 👌
1354,Mr.Vikas,Mast,5.0,7,2,2022,1,0,1 no.........
1355,Siddesh BT,Good,5.0,2,12,2021,1,0,Nice and good
1356,Aasiya Sameer Kazi,Good,5.0,27,11,2021,1,0,Good product.
1357,Abhishek Anand,4.5,4.0,12,11,2021,1,0,Just wow!! Amazing Product..
1358,Ehsan,Charging problem,1.0,11,10,2021,1,0,Slow charging......
1359,bp,Good,4.0,22,1,2022,1,0,Good
1360,Kasim mansuri,Best phone for gaming,5.0,26,1,2022,1,0,Acha phone h
1361,Suresh,Good product,5.0,31,12,2021,1,0,Good product
1362,amazon customer,good,5.0,6,3,2022,1,0,good feature
1363,ashok,Not Bad slow opreting,3.0,2,2,2022,1,0,Just average
1364,nalini,Nice phone,5.0,13,1,2022,1,0,Good quality
1365,Naeem akhtar,Good,5.0,17,3,2022,1,0,Nice looking
1366,sridhar,Good,5.0,2,1,2022,1,0,Good
1367,Ankit,Best phone,5.0,9,2,2022,1,0,Best
1368,Ranjeet,Good,3.0,3,2,2022,1,0,Good
1369,Abdul Aleem,Very nice 👍👌,5.0,15,11,2021,1,0,Good
1370,Dharmendra K.,Good,4.0,24,2,2022,1,0,Good
1371,Patel mobile,Good,5.0,10,11,2021,1,0,Good
1372,Bramha,Good,5.0,4,2,2022,1,0,Good
1373,sowmi,Good,5.0,9,2,2022,1,0,Good
1374,Manoj jain,Gopd,5.0,4,1,2022,1,0,Good
1375,Devanand Hajare,All good,4.0,4,3,2022,1,0,good product
1376,GOPAL DEWANGAN,Thik hai,4.0,25,4,2022,1,0,Sab thik hai
1377,MD neyaz uddin,mast phone,5.0,16,12,2021,1,0,super mobile
1378,Saikishangoud,Good Mobile,5.0,21,12,2021,1,0,Nice product
1379,Yogesh,Good phone in the range but little bit bulky design,4.0,19,12,2021,1,0,Bulky design
1380,Anjali Adhikary,Very good,5.0,25,12,2021,1,0,Very good ☺️
1381,Sandeep,Okay,2.0,14,3,2022,1,0,Not bad okay
1382,Nik's lad,Niks,5.0,22,12,2021,1,0,Bhaut badiya
1383,Mohan,Good mobile,4.0,2,2,2022,1,0,Good
1384,srs14,Good,5.0,26,12,2021,1,0,Good
1385,Pradeep,best,5.0,1,12,2021,1,0,best
1386,Baswashaker,Good,5.0,19,11,2021,1,0,Good
1387,Manikandan,Good,4.0,22,12,2021,1,0,Good
1388,Sanjeet Kumar sinha,Good,5.0,31,12,2021,1,0,Good
1389,Aaftab shaikh,Good,5.0,21,12,2021,1,0,Good
1390,Ramu Masineni,Very good,5.0,8,12,2021,1,0,good
1391,Ayush c.,Koi mt lena bekar h saala vapas bhi nhi hota,1.0,7,1,2022,1,0,Koi mt lena
1392,Khalifa Mohammad,Battery 🔋,5.0,2,3,2022,1,0,Battery  👍
1393,Prashant,Best price,5.0,14,2,2022,1,0,Best photos
1394,amit (Ludo),Best,5.0,17,2,2022,1,0,Best n best
1395,avinash,Yoo,5.0,2,1,2022,1,0,Yoo
1396,Madhavan,Vest phone,1.0,11,2,2022,1,0,Vest phone
1397,Ajaysolanki,Cool phone,5.0,22,2,2022,1,0,Cool phone
1398,V sai bhardwaja,Device was good,5.0,27,1,2022,1,0,Ok
1399,Safarkhan,Nice mobile camera quality is great,5.0,25,2,2022,1,0,No
1400,Biswrup,It just osm,5.0,13,3,2022,1,0,Ok
1401,Manjeet Singh,Na,4.0,14,1,2022,1,0,Na
1402,ASHUTOSH kumar,Best phone,5.0,3,2,2022,1,0,Nice phone
1403,Ram,Best mobile in this price range,4.0,30,11,2021,1,0,It is good
1404,Divyansh Dixit,best phone in this price segment.Go for it,5.0,21,11,2021,1,0,best phone
1405,sakshi jain,Awesome Product,5.0,21,12,2021,1,0,Nice Phone
1406,Rengasamy,Front and back camera good ..good phone at old age people,4.0,26,11,2021,1,0,Good phone
1407,Prakash Sen,Awesome,5.0,14,1,2022,1,0,Awesome 👍
1408,jigna,its ok,2.0,18,2,2022,1,0,ok
1409,ManvithA,Nt good,1.0,18,10,2021,1,0,Very bd
1410,Rakesh Kumar maurya,It's a good phone for normal use,5.0,9,2,2022,1,0,I like it
1411,Krishnabrunda,Very good... Price also less compared with outside,5.0,16,3,2022,1,0,It's very
1412,anandkumar,Worest mobile,1.0,2,1,2022,1,0,0 quality
1413,vinodteva,Very slow network catch,1.0,18,2,2022,1,0,Very slow
1414,tanu singh,Very nice,5.0,30,12,2021,1,0,Very good
1415,Rita,Good products,5.0,6,2,2022,1,0,Very good
1416,Intzar,I like it,5.0,10,1,2022,1,0,I like it
1417,Shyamali das,Very good mobile .this baghat,5.0,12,1,2022,1,0,Vary good
1418,srinu,Nice mobile,5.0,16,2,2022,1,0,Excellent
1419,Umakanta Dash,Good mobile phone,5.0,12,1,2022,1,0,Excellent
1420,Ranjana bhanwar,It's.awesome....!!!,4.0,27,1,2022,1,0,
1421,sudhakar pandey,Camera features,4.0,3,1,2022,1,0,
1422,ILLYASIBRAHIM,Not bad,3.0,31,1,2022,1,0,
1423,Chanda chavan,Weight of mobile is high,3.0,27,2,2022,1,0,
1424,Rahul,1,1.0,9,1,2022,1,0,1
1425,Deepak,👍 nice,5.0,29,12,2021,1,0,Very nice
1426,Niranjan kumar,Very good product,5.0,20,12,2021,1,0,Very nice
1427,Mirza fareed baig,Delivery is fast,5.0,5,2,2022,1,0,Very good
1428,Jitto james,Good 👍,3.0,10,2,2022,1,0,Nice 👍👍
1429,Hrishikesh Ghosh,Product is Good,3.0,25,12,2021,1,0,
1430,Sooraj Anchan,Kutte phone,1.0,23,12,2021,1,0,
1431,Ashok,Camera clarity,3.0,26,12,2021,1,0,
1432,pramod kumar,Best phone,5.0,25,11,2021,1,0,
1433,ARIJIT B.,Awasome,5.0,4,1,2022,1,0,খুব ভালো
1434,Ajay Shaw,Nice smartphone,5.0,20,2,2022,1,0,Nice pic
1435,Rambilas regar,👌 👌 👌,4.0,6,1,2022,1,0,Shandhar
1436,Ravi T N,Not good,2.0,24,12,2021,1,0,Not good
1437,Swapnil Jyot,Ek no hai bhai,5.0,28,11,2021,1,0,Ek no...
1438,arun,Net problem hai,3.0,11,2,2022,1,0,Not best
1439,B SURESH,Signal problems,2.0,17,2,2022,1,0,Bad cell
1440,Santhosh kumar vasala,Superrr,5.0,15,2,2022,1,0,Superrr
1441,Veeresh Gowda,4.5 * awesome 🥰 mobile for the price,4.0,21,2,2022,1,0,Awesome
1442,Ajay Mahto,Camera is good and battery back up is also good,4.0,9,2,2022,1,0,Awesome
1443,Bharat pralhad bagade,Best at 10k price,5.0,22,11,2021,1,0,
1444,priyanshu,Perfect,5.0,12,11,2021,1,0,Perfect
1445,Ahtisham,Amazing phone,5.0,2,2,2022,1,0,Love it
1446,Customer,Not bad,4.0,27,12,2021,1,0,Not bad
1447,Gaurav rathod,Mobile is cover is not send,2.0,27,12,2021,1,0,Dislike
1448,Velanganni,Awesome,5.0,10,12,2021,1,0,Awesome
1449,faraz Ahmad,Good,5.0,18,12,2021,1,0,Awesome
1450,Arindam Ghosh,Not satisfied,3.0,9,1,2022,1,0,Average
1451,Vikash kunwar,Nice phone but camera is not good,5.0,12,2,2022,1,0,Camera
1452,Abhi Jawale,Mobile,4.0,16,3,2022,1,0,Wow😲
1453,Rahul,Sab mast hai bhai processor bhi tagda hai bgmi no lag mast phone hai,4.0,15,1,2022,1,0,Super
1454,Pratik Gautam,Great service by amazon,5.0,30,11,2021,1,0,Liked
1455,Mohammad Esrar Khan,Cemra isn't good,4.0,13,3,2022,1,0,Cemra
1456,Shivpoojan shukla,Not working,1.0,26,11,2021,1,0,Not good work
1457,manjunatha s,K,3.0,1,2,2022,1,0,Good
1458,Amazon Customer,Super 💞,5.0,19,3,2022,1,0,Nice
1459,Cleetus Tp,Good,5.0,17,2,2022,1,0,Good
1460,Tapan Kumar,Super,5.0,25,2,2022,1,0,Good
1461,Yogesh,Value for money,5.0,5,2,2022,1,0,Nice
1462,Sandeep kumar,Nice very,5.0,9,2,2022,1,0,Nice
1463,Prashant Tripathi,Very good,5.0,15,3,2022,1,0,Nice
1464,Kevalkumar Goyani,Good mobile as per value,4.0,28,1,2022,1,0,Good
1465,Saleem Shaik,Good,4.0,10,3,2022,1,0,Good
1466,virendra,👍,4.0,3,3,2022,1,0,Good
1467,Avinash,Phone is too good but cost is high,4.0,11,11,2021,1,0,Like
1468,Chethan,Good,5.0,9,1,2022,1,0,Good
1469,premkumar,Nice,5.0,16,11,2021,1,0,Nice
1470,B satish,Good,5.0,1,3,2022,1,0,Good
1471,Narayan Mondal,Good,5.0,17,11,2021,1,0,Good
1472,Pradeep kumar,Good under this price,5.0,24,1,2022,1,0,Good
1473,gopi,Good product,5.0,5,3,2022,1,0,Good
1474,SK,Weight less,4.0,3,1,2022,1,0,Nice
1475,Talhafarhan,Good,5.0,7,2,2022,1,0,Good
1476,Munir Ahmed,Best,5.0,12,1,2022,1,0,Best
1477,Shankar Gupta,Very nice,5.0,20,2,2022,1,0,Good
1478,Suman Verma,Osm,5.0,12,1,2022,1,0,Nice
1479,Pichikala Hymavathi,Good,4.0,13,2,2022,1,0,Good
