,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
1551,vara kumar,Waste mobile don't buy,2.0,3,1,2022,1,0,Waste mobile bad Camara quality
1552,biswajeet kumar,👌,5.0,14,11,2021,1,0,All features are  fine.
1553,Bharatkumar Chavda,Cheap Quality,1.0,12,11,2021,1,0,It is like a cheap china phone.
1554,amrit c.,Absolutely wonderful  .Thank you Amazon,5.0,8,12,2021,1,0,Absolutely wonderful  .Thank you Amazon
1555,Arya,Bad camera quality. Bad display qualityBad camera quality. Bad display quality,1.0,13,11,2021,1,0,Bad camera quality. Bad display quality
1556,BIDHAN CHANDRA KHASKEL,Good one in service,5.0,7,12,2021,1,0,Screen may be HD for better performance
1557,Abdurahman.pp,I feel could have done samsung in camera quality and back side,3.0,10,11,2021,1,0,Feelings something less
1558,अमित,Nice and very handy Mobile,5.0,1,2,2022,1,0,Camera quality can be improved
1559,Rajshekar H M,Worth for money and still more good,5.0,15,11,2021,1,0,I like camera and touch screen
1560,Sadhasiva R.,Value for money,5.0,20,2,2022,1,0,"A good mobile, value for price"
1561,Amazon Customer,Superb,5.0,1,1,2022,1,0,Best phone in mid range bold and tough
1562,SPARSH AGGARWAL,Worth product,3.0,29,1,2022,1,0,Gppd i suggest you to buy this product
1563,Gunj,Very good phone,5.0,26,12,2021,1,0,Good
1564,geet,Love the look and build qualitu,5.0,6,1,2022,1,0,Awesome but excellent features
1565,Pravin,Good mobile need to improve camera quality and it's awesome for gaming good battery backup,5.0,22,11,2021,1,0,Fingerprint sensor need to be improved
1566,Rayyaan,It is not as thin as i thaught,3.0,22,11,2021,1,0,Its working is good but it is not slim
1567,Prem,Bettery is low charging,4.0,17,11,2021,1,0,Camera is good
1568,Rakesh,Don't like phone glaxy m32 5g cost very high camera quality is porr,2.0,1,12,2021,1,0,Battery praformans Bad
1569,Mahesh Kumar Singh,Most affordable rate,5.0,4,1,2022,1,0,Superb
1570,M.Uday Kiran,Efficient,5.0,7,1,2022,1,0,"Good looking,  effective work"
1571,DINESH K.,Not worth for 22k,3.0,15,9,2021,1,0,Camera clarity is not that much good.
1572,vanshita kansara,Nice,5.0,18,11,2021,1,0,It is a really nice phone....loved it
1573,Vishal sahu,Mobile,3.0,26,10,2021,1,0,Waist money camera quality very cheep
1574,Aishwary Kesarwani,Amazing phone by samsung,5.0,31,1,2022,1,0,Go for it guys...!!!!
1575,Kharvadhiren,Nice phone..,5.0,16,11,2021,1,0,Nice phone & Nice sky blue 💙 color..
1576,Saurabh pandey,Amazing looks,5.0,28,11,2021,1,0,Amazing looks but descent performance
1577,MD SADDAM HUSSAIN,Camera,1.0,18,12,2021,1,0,"Short display, battery and bad camera"
1578,Amazon Customer,It's a nice phone from Samsung.,4.0,12,12,2021,1,0,I have been a Samsung use since long.
1579,Sohel Memon,Not good,5.0,9,11,2021,1,0,Only 4 hawars
1580,Lakhani dhaval,Features good but is not light clearity,4.0,24,11,2021,1,0,Good and comfort this
1581,Navila,Most worst product of Samsung,1.0,13,12,2021,1,0,Quality sucks
1582,S.DEEPAK ANTO,Good,5.0,23,12,2021,1,0,Awesome phone
1583,Sudesh yogi,BAD PRODUCT  NOT BATTERY  BACKUP AND VERY SLOWLY WORK,1.0,25,2,2022,1,0,Not better product west many
1584,Swarna,Superb quality samsung is best mobile 🤳 for frnd user,5.0,28,9,2021,1,0,Battery life superb fast charging 📱
1585,AbodH jee,"Not good according cost , battery is not anough camera quality is not good.I am very sad to get it.",1.0,11,11,2021,1,0,Not good camery quality and battery.
1586,Harendra Rathaur,Overall Performance is very good.,4.0,12,2,2022,1,0,Night mode quality give best result.
1587,preeti,Camara is not good,2.0,4,1,2022,1,0,Worst Camara quality
1588,Verified user,M 32 5G 4/128,4.0,6,3,2022,1,0,Good quality product
1589,Kalmesh Haragapure,Good deal,4.0,15,11,2021,1,0,Network speed is increased due to 5g
1590,Israil Shaikh,No back cover,5.0,1,12,2021,1,0,No back cover no tafan glass
1591,Kaushal,Camera quality  not ok,5.0,18,11,2021,1,0,Camera quality not better  very loss
1592,Pramod,Quality is better,5.0,3,2,2022,1,0,I have not found cash back this item
1593,dps soujan,It's working very good,5.0,19,12,2021,1,0,Everything is good about this mobile
1594,Deepak singh Rawat,Very nice,4.0,28,2,2022,1,0,Good product
1595,Pushpendra Tiwari,Phone is best but only problem is with finger print,5.0,16,1,2022,1,0,Screen touch
1596,Jitendra chima,Good product,4.0,18,2,2022,1,0,Good product
1597,Amazon Customer,Dhaasu phone,5.0,3,12,2021,1,0,Paisa Vasool
1598,K.PRAMOD,good,4.0,2,2,2022,1,0,good
1599,Ason Asai,Good,5.0,18,3,2022,1,0,Good
1600,kapil bagada,Good,4.0,13,11,2021,1,0,Nice
1601,Nayan Vyas,Best,5.0,1,2,2022,1,0,Best
1602,Amazon Customer,Body of the product is defected.,3.0,3,1,2022,1,0,The body of the phone is defective.
1603,Krishan Pal Singh,Price good,4.0,30,12,2021,1,0,Finger kabhi kbhai km Kam karta hai
1604,Supriya Pal,Good Quality in this valu.,5.0,6,1,2022,1,0,Excellent product..
1605,Manish,Average,3.0,13,11,2021,1,0,Fingerprint sensor not working well
1606,KAMLESH PANDIT CHAVAN,Whery bad handset and sound problem,1.0,15,11,2021,1,0,Whery bad handset and sound problem
1607,Shaik Abdul feroz,Not bad,3.0,9,12,2021,1,0,Display  quality  iam disappointing
1608,Maitry Vaghasiya,Worth it..,5.0,12,11,2021,1,0,Osm features and worth it product..
1609,Khem R.,There is no slot for Sim 2. There is only one Sim slot,3.0,19,10,2021,1,0,"No slot for Sim2, only single slot."
1610,Guruprasath,Thickness is high and over weight.,3.0,29,11,2021,1,0,Camera quality is very low.
1611,Dr. Meet Rami(PT),Good mobile phone,5.0,1,12,2021,1,0,It's complete budget phone.
1612,Sushma Khanna,It's an awesome product,5.0,6,3,2022,1,0,Great phone
1613,Randeep,Good product value worth 👌,5.0,11,11,2021,1,0,Good product value worth 👌
1614,Manohar Yadav,Lowest price for the  purchase,5.0,1,12,2021,1,0,All futures is good and quality is very good.
1615,Divyesh raghvani,Good product,4.0,7,11,2021,1,0,Good product
1616,tarun  jha,Very nice👍👍,5.0,18,2,2022,1,0,Battery and camera both excellent.
1617,Darshan V.,charger wire is very short..it’s illogical,3.0,6,10,2021,1,0,charger wire is very short
1618,Sandeep Singh,Good,4.0,17,11,2021,1,0,All most good as per price
1619,GYAN PRAKASH YADAV,Good,4.0,16,2,2022,1,0,Good quality vidio
1620,Shreya,Looking good,5.0,11,11,2021,1,0,Charger slow but other things good
1621,ritesh dubey,Mobile best thanks Amazon,5.0,24,11,2021,1,0,Good  quality  best 👌 mobile phon
1622,AMOD CHARAN,Camera quality to much disgusting,1.0,1,12,2021,1,0,Low standard phone
1623,Manoj shah,Good phone overall,4.0,3,12,2021,1,0,Good phone overall
1624,Mushtaq Patel,Overall Good,4.0,14,11,2021,1,0,Overall Good for that price range.
1625,Amazon Customer,All is good,5.0,21,11,2021,1,0,Good phone
1626,sahil,Amazon service was fast,5.0,31,1,2022,1,0,Mobile is goodNice charging
1627,Abdul Moiz,Defected Piece,1.0,6,11,2021,1,0,Defective Piece unable to restart
1628,sowmiya subramani,Poor Display,2.0,4,1,2022,1,0,Not meet the expectations
1629,rupender,Very bed camera,1.0,2,2,2022,1,0,selfie Camera is very bed
1630,RAMENDRA DEO,Nice,5.0,10,11,2021,1,0,Nice product at thi price
1631,Rinshu tiwari,Camera quality is very low not value for money,2.0,2,11,2021,1,0,I am not happy this phone
1632,Mahesh kabir panthi,Average,4.0,15,11,2021,1,0,Camera quality 👎
1633,Jain,Nice product,5.0,7,11,2021,1,0,Very good product
1634,Mayuri Hichami,Nice mobile but camera is bad,4.0,27,1,2022,1,0,Everything is good except camera!
1635,Amena,Worlds worst phone .I lost my 21k,1.0,1,12,2021,1,0,Everything is worst in this phone
1636,anjan,Look,5.0,25,11,2021,1,0,Expect camera all is well
1637,Budhadab dabnath,"Not too bad, not too good",1.0,21,11,2021,1,0,"Not too bad, not too good"
1638,vipin Kumar Sharma,Very good product,4.0,4,12,2021,1,0,Very good product
1639,Gajanan Dhanwate,Good,5.0,7,2,2022,1,0,Very good
1640,Rambabu,2288,5.0,4,12,2021,1,0,very nice
1641,Kailash Chandra,Touch working smooth,2.0,9,11,2021,1,0,Phone weight more&touch not good
1642,Srinidhi,Sim slot,3.0,9,1,2022,1,0,It does not have dual sim option
1643,Vivek pal,Display of the phone,5.0,9,1,2022,1,0,I like battery life of the phone
1644,ankush,Very good in operation ....,5.0,16,11,2021,1,0,Very good in operation and look.
1645,Suraj Goel,It's a good phone,5.0,26,11,2021,1,0,
1646,Jyotish Patel,"All thing are good  ,I use and satisfied",5.0,14,2,2022,1,0,I like good  I satisfied
1647,Pankaj C.,Nice,4.0,19,12,2021,1,0,
1648,Sundar,Ok,3.0,9,12,2021,1,0,
1649,Keshab kumar roy,Very Good,5.0,11,1,2022,1,0,Very Good Mobile
1650,Kamal singh,Bad,1.0,7,11,2021,1,0,Very bad product
1651,Rahul Dubey,Camera issue,1.0,2,12,2021,1,0,They forgot to put front camera.
1652,kanha mehta,Osm phone,5.0,10,12,2021,1,0,Anyone buy this phone best phone
1653,Jian,Good,5.0,14,12,2021,1,0,Figure print is not working well
1654,suneel singh,Overall nice phone,4.0,11,12,2021,1,0,Really good product from Samsung
1655,Rahul,Very poor display at this budget.,2.0,5,10,2021,1,0,Very poor display at this budget
1656,Mahesh,Good phone,4.0,28,11,2021,1,0,Front camera is not good
1657,Dewashish,Poor battery backup,1.0,18,11,2021,1,0,Very poor battery backup
1658,Pankaj bishwas,Not good phone,1.0,25,12,2021,1,0,It's not value for money
1659,Savita Baghel,Touch screen not working,1.0,13,12,2021,1,0,Touch screen not working
1660,Dilshad alam,Ghatiya mobile,1.0,15,11,2021,1,0,Mat lena
1661,Shilpa,Please don't buy this product no exchange this module,1.0,30,1,2022,1,0,No exchange this module
1662,Alok Pandey,Fantstic phone amazing battery life,5.0,10,1,2022,1,0,I like everything of this phone
1663,Sanjay shivaji dawange,Sanjubaba,5.0,10,11,2021,1,0,It's  very soft  for use mobile
1664,bhuvaneswari,Head phones are missing worst Amazon n samsung,2.0,10,2,2022,1,0,Head phones are missing
1665,Navneet,Overall good,4.0,6,11,2021,1,0,Good ...value for money
1666,vivek kumar singh,Cheap quality phone,1.0,3,2,2022,1,0,Cheap back with bubbles
1667,Souji,Its ok,3.0,4,10,2021,1,0,By my charger is not ok
1668,K.Praneetha,Worst battery,1.0,14,11,2021,1,0,Worst battery ever...do not use
1669,Dheeraj prajapat,Best price segment phone,5.0,20,11,2021,1,0,The media could not be loaded.
1670,Mansi chopra,not good,2.0,7,11,2021,1,0,touch is bad..and not so good .
1671,Swati Lihitkar,worst mob.app...dont buy its total worst..camera quality is too bad,1.0,11,11,2021,1,0,do not buy this mob..it's worst
1672,Manojkumar Vyas,Overall the phone is excellent.,4.0,29,12,2021,1,0,Overall the phone is excellent.
1673,harjeet singh,mic problem,1.0,12,11,2021,1,0,battery broblam and mic problem
1674,Javed Shaha,Battery backup and camera based,5.0,22,12,2021,1,0,Battery backup and camera based
1675,Matin thakkar,Accessories,2.0,22,11,2021,1,0,Charger is not working properly
1676,Jeniga saidulu,Software is very slow,3.0,26,12,2021,1,0,Software is very slowly
1677,Shubham Mishra,Display quality is bad,4.0,9,12,2021,1,0,Display quality is bad.
1678,Pramod Ghanashyam sonawane,Nice,5.0,13,11,2021,1,0,Very nice phone
1679,Manoj kumar,Battery performance is very poor,3.0,19,12,2021,1,0,Battery back up
1680,pradeepmary,Average buy,4.0,8,11,2021,1,0,Hang or some apps stop working
1681,L N.S,Bad mobile,1.0,19,3,2022,1,0,Totally bakwas mobile.
1682,Manoj Kandpal,15,5.0,3,1,2022,1,0,Awesome Phones
1683,Iliyas,Awesome mobile,5.0,10,1,2022,1,0,Perfect mobile
1684,Nitin Patil,Only Samsung,4.0,30,1,2022,1,0,Best for needs
1685,Suraj Gavhane,Good phone,5.0,25,12,2021,1,0,Good phone in good price range
1686,Maruti Dikshit,It is better than i13,5.0,23,12,2021,1,0,This is the best under ₹150000
1687,Animesh Joshi,Fantastic Buy,5.0,3,12,2021,1,0,Camera could be better
1688,Sanjay Barik,Very good,5.0,13,12,2021,1,0,Camera primary
1689,Ram kumar,Average product,2.0,11,11,2021,1,0,Battry life and phone look bad
1690,Chetangite,Very bad camera,1.0,17,2,2022,1,0,Quality of camera is very bad
1691,Vinay,Value for money..Good product,5.0,30,12,2021,1,0,Value for money..Good product
1692,varun naga vamshi,Battery life is not good enough,4.0,6,11,2021,1,0,Charg consumes a lot and fast
1693,Sarika,Camera quality is very poor..,1.0,23,1,2022,1,0,Camera quality is very poor..
1694,Jogen Gohain,Mobile is having no problem,4.0,18,11,2021,1,0,The screen guard is defective
1695,Sonu Kumar,Is model me rear camera single hi kam krta hai,1.0,11,2,2022,1,0,Don't like this phone
1696,Amazon Customer,Battery back up issue,1.0,18,3,2022,1,0,Waste product
1697,animesh ramnik,Good product,5.0,2,1,2022,1,0,Amszing phone
1698,Nikhil B.,Phone is heavy,5.0,28,2,2022,1,0,Heavy  phone.
1699,Sanjay Kumar,Excellent mobile phone,5.0,14,11,2021,1,0,Fingerprints kaphi better hai
1700,Tanveer,Quality phone,5.0,14,11,2021,1,0,Everything is perfect
1701,SHIVIKA SAHU,Battry life very poor i m very disponted with sumsung my 3 day exprince of sumsung galaxy m32,1.0,1,3,2022,1,0,Battry life is very very poor
1702,Amazon Customer,Earphone not come with this.,3.0,21,11,2021,1,0,Earphone not come in this box
1703,Anil,Over all a good and userfriendly handset,5.0,2,12,2021,1,0,"Sleek design , fast processor"
1704,SK SAIFUDDIN,Good phone,5.0,27,11,2021,1,0,Good quality pictures
1705,Sumit Chowdhury,Worth money,5.0,9,11,2021,1,0,Good phone under 20k.
1706,Amazon Customer,Excellent,5.0,1,12,2021,1,0,Its perfect ।
1707,Gowshik,Phone weight is like wight lifting,4.0,5,12,2021,1,0,Phone weight is like weight lifting.
1708,S.anwar b.,Superb,5.0,16,12,2021,1,0,On on
1709,Shailesh kumar,Quality with Affordability,5.0,17,3,2022,1,0,Nice phone within your limit
1710,Vivekanand balaji jadhav,Good product,5.0,10,2,2022,1,0,Most beautiful phone
1711,G kannan,Music apps are forcibly select yt or other online,3.0,9,11,2021,1,0,Battery life is good
1712,Anshul singh raghav,Quality,5.0,5,3,2022,1,0,Good product
1713,Shashi singh,Sound problem,3.0,13,3,2022,1,0,Mike problem
1714,SANJEET KUMAR,Exellent,4.0,18,2,2022,1,0,For business
1715,Ankit Gupta,Very nice mob,5.0,22,11,2021,1,0,Very nice mob samsung m32 5g
1716,Basant kumar suman,Bhutt achha or Sandarrr phone h.  Awesome experience,5.0,21,12,2021,1,0,picture quality is very good
1717,sunil Kumar Gouda,Display is good,1.0,25,12,2021,1,0,Battery life is not good....
1718,Abbasalif,Worst camera,3.0,30,11,2021,1,0,Camera മൂഞ്ചി. മയിര്
1719,Raeeskhan,Super sumsung mobile,5.0,2,1,2022,1,0,Super sumsung mobile
1720,Sachin ingle,???,1.0,28,11,2021,1,0,Not working properly
1721,Rehan shaikh,Best ever product,4.0,2,2,2022,1,0,Nice
1722,Pawan,Looking,4.0,11,3,2022,1,0,Good
1723,AMIR,Awesome mobile,5.0,18,11,2021,1,0,Like
1724,Boda.venkatesh,Super,4.0,8,3,2022,1,0,Nice
1725,bharani,AVERAGE,5.0,4,1,2022,1,0,Good
1726,Kiran kachhap,Good product,4.0,28,11,2021,1,0,Good product
1727,khageswar sahoo,Good quality provide,5.0,21,11,2021,1,0,Nice product
1728,Aditya rajput,Samsung ❤️❤️,4.0,28,11,2021,1,0,Good product
1729,Rajendra kumar,Superb,5.0,5,12,2021,1,0,All are good
1730,Nitin Kumar,Ni3,5.0,9,2,2022,1,0,Nice
1731,Saleem Ep,Hand comfort,5.0,12,11,2021,1,0,Nice
1732,Ashvin Parmar,Nice 👌,5.0,12,12,2021,1,0,Nice
1733,JALPABEN RAJENDRA KUMAR,Good,5.0,29,11,2021,1,0,Good MOBILE phoneAapna
1734,Viju,Battery life is good than my old phone,3.0,13,1,2022,1,0,Cameras qulety is like good
1735,Aakash,Don't buy,3.0,20,1,2022,1,0,Bkws phn hai.. all over 0/5
1736,Washim akram,Yess,5.0,30,12,2021,1,0,Very good this mobile phone
1737,Shailesh kumar,Good prduct,3.0,28,10,2021,1,0,Good mobile service
1738,Surender,Good,5.0,8,2,2022,1,0,It's a good product
1739,Amazon Customer,Good phone,5.0,6,11,2021,1,0,Good phone.
1740,Ashu,Tip top hai.,5.0,1,3,2022,1,0,Nicc teg...
1741,Jugesh Kumar,Battery backup,3.0,13,11,2021,1,0,Battery backup is very slow
1742,Manish sharma,good mobile,5.0,31,12,2021,1,0,good mobile
1743,AMAN GUPTA,Average,5.0,19,12,2021,1,0,Nice phone and camera quality.
1744,Manoj Kumar,Very good phone..,5.0,3,12,2021,1,0,Thish phones camera v good.
1745,Kumar Sundaram,Phone is good,5.0,12,11,2021,1,0,Look of the mobile is good.
1746,MEENA SRINI,Cheap and best,4.0,19,11,2021,1,0,Good and easy accessibility
1747,Amazon Customer,Camera performance,3.0,25,11,2021,1,0,Camera not working properly
1748,Sadik K.,Bad Camera Quality,3.0,19,11,2021,1,0,Bad Cameron Quality
1749,Amazon Customer,Good phone but not so good in this price.,5.0,20,11,2021,1,0,Good phone.
1750,rajesh,Camera quality is very poor,1.0,10,11,2021,1,0,Camera quality is very poor
1751,Keyur,Camera result is very poor,3.0,15,10,2021,1,0,Camera is very poor qulity
1752,SAJITH S,samsung,4.0,3,2,2022,1,0,working in good condition.
1753,Amit vishnoi,Very good mobile,5.0,11,11,2021,1,0,Everything is very good 👍
1754,Avijit Ghosh,A,5.0,31,12,2021,1,0,Everything is fine
1755,VEERU SAHNI,"Toch no smother, Slow  changing, battery discharge very fast",1.0,25,11,2021,1,0,I am not like this product
1756,Manoj Sharma,Overall nice phone.,4.0,13,12,2021,1,0,Overall nice phone
1757,Amit,Ok,3.0,1,11,2021,1,0,Ok
1758,ishwar late,🤑,3.0,3,11,2021,1,0,🤑
1759,Koushik Majhi,It's a good product,4.0,17,1,2022,1,0,Camera is not good enough
1760,Amazon Customer!,Good budget phone,4.0,6,1,2022,1,0,Good budget phone
